Time,u1,u2,u3,u4,u5,u6,u7,u8
5.1,-0.1655597135379177,0.03539267079999649,-0.0463416508522704,0.06562369373241554,-0.17260977289991436,-0.014139774657671644,0.15959838384452665,-0.16911404252322781
10.2,-0.3311194270758354,0.07078534159999297,-0.0926833017045408,0.13124738746483108,-0.3452195457998287,-0.028279549315343287,0.3191967676890533,-0.33822808504645563
15.2,-0.4966791406137531,0.10617801239998945,-0.1390249525568112,0.19687108119724664,-0.5178293186997431,-0.042419323973014934,0.47879515153357993,-0.5073421275696834
20.299999,-0.6622388541516708,0.14157068319998595,-0.1853666034090816,0.26249477492966217,-0.6904390915996574,-0.056559098630686575,0.6383935353781066,-0.6764561700929113
25.299999,-0.8277985676895885,0.17696335399998242,-0.231708254261352,0.3281184686620777,-0.8630488644995717,-0.07069887328835822,0.7979919192226332,-0.8455702126161391
30.299999,-0.8277985676895885,0.17696335399998242,-0.231708254261352,0.3281184686620777,-0.8630488644995717,-0.07069887328835822,0.7979919192226332,-0.8455702126161391
35.299999,-0.8277985676895885,0.17696335399998242,-0.231708254261352,0.3281184686620777,-0.8630488644995717,-0.07069887328835822,0.7979919192226332,-0.8455702126161391
40.299999,-0.8277985676895885,0.17696335399998242,-0.231708254261352,0.3281184686620777,-0.8630488644995717,-0.07069887328835822,0.7979919192226332,-0.8455702126161391
45.299999,-0.8277985676895885,0.17696335399998242,-0.231708254261352,0.3281184686620777,-0.8630488644995717,-0.07069887328835822,0.7979919192226332,-0.8455702126161391
50.299999,-0.6446840563481684,0.1292348815091949,-0.3227881475169094,0.07235110481364812,-0.8733815115442111,-0.05350179836604774,0.7211657327956396,-0.5954700599288504
55.299999,-0.46156954500674824,0.0815064090184074,-0.41386804077246675,-0.18341625903478148,-0.8837141585888505,-0.03630472344373725,0.6443395463686457,-0.3453699072415617
60.299999,-0.2784550336653281,0.03377793652761989,-0.5049479340280241,-0.439183622883211,-0.8940468056334898,-0.019107648521426768,0.5675133599416521,-0.09526975455427307
65.400002,-0.09534052232390793,-0.01395053596316762,-0.5960278272835815,-0.6949509867316406,-0.9043794526781292,-0.001910573599116283,0.49068717351465824,0.1548303981330156
70.5,0.08777398901751221,-0.06167900845395513,-0.6871077205391389,-0.9507183505800703,-0.9147120997227687,0.015286501323194202,0.41386098708766444,0.40493055082030427
75.599998,0.08777398901751221,-0.06167900845395513,-0.6871077205391389,-0.9507183505800703,-0.9147120997227687,0.015286501323194202,0.41386098708766444,0.40493055082030427
80.599998,0.08777398901751221,-0.06167900845395513,-0.6871077205391389,-0.9507183505800703,-0.9147120997227687,0.015286501323194202,0.41386098708766444,0.40493055082030427
85.599998,0.08777398901751221,-0.06167900845395513,-0.6871077205391389,-0.9507183505800703,-0.9147120997227687,0.015286501323194202,0.41386098708766444,0.40493055082030427
90.599998,0.10253109812079941,-0.03366670423836502,-0.44658772888418474,-0.6108004354417197,-0.565461803518867,-0.14605286342663204,0.3911397970721786,0.4217461649113748
95.599998,0.11728820722408662,-0.005654400022774908,-0.20606773722923047,-0.27088252030336923,-0.21621150731496536,-0.3073922281764583,0.3684186070566928,0.4385617790024453
100.599998,0.13204531632737382,0.022357904192815203,0.03445225442572384,0.06903539483498138,0.1330387888889364,-0.4687315929262845,0.34569741704120704,0.45537739309351577
105.599998,0.14680242543066102,0.050370208408405316,0.2749722460806781,0.40895330997333196,0.48228908509283813,-0.6300709576761108,0.32297622702572126,0.4721930071845863
