Time,u1,u2,u3,u4,u5,u6,u7,u8
5.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.014999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.014999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.014999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.014999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.014999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.014999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.014999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.014999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.014999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.014999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.014999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.014999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.014999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.014999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.014999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95.014999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.014999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105.014999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110.014999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115.014999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.014999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125.014999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130.014999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135.014999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140.014999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145.014999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150.014999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155.014999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.014999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165.014999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170.014999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175.014999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180.014999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185.014999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190.014999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195.014999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200.014999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205.014999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210.014999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215.014999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220.014999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225.014999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230.014999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
